USER               PID  %CPU %MEM      VSZ    RSS   TT  STAT STARTED      TIME COMMAND
namananand       46856   0.0  0.1 435353392   4256   ??  Ss   20Aug26   0:41.31 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
namananand       46072   0.0  0.1 435366048   4976   ??  S    20Aug26   1:09.80 /System/Library/PrivateFrameworks/CoreDuetContext.framework/Resources/ContextStoreAgent
namananand       41412   0.0  0.1 1949393968   4816   ??  S    19Aug26   0:46.18 /Applications/Opera.app/Contents/Frameworks/Opera Framework.framework/Versions/133.0.5932.60/Helpers/Opera Helper (Renderer).app/Contents/MacOS/Opera Helper (Renderer) --type=renderer --extension-process --with-feature:ai-tab-management=on --with-feature:audio-analysis=on --with-feature:bluesky-in-sidebar=on --with-feature:cashback-assistant=off --with-feature:certificate-transparency-enforcement=on --with-feature:cms-tracking-rules=on --with-feature:discord-in-sidebar=on --with-feature:domain-suggestions-confidence-scoring=off --with-feature:domain-suggestions-vertical-suggestions=on --with-feature:early-bird=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:improved-adblocker=off --with-feature:in-house-autocomplete-send=on --with-feature:new-auto-pip-for-documents=on --with-feature:new-auto-pip-for-video=on --with-feature:opera-one-unskippable-introduction=on --with-feature:opera-startpage-special-2=off --with-feature:run-at-startup-default=on --with-feature:sd-suggestions-external=on --with-feature:session-restore-add-allegro-attributions=on --with-feature:sitecheck-age=on --with-feature:slack-in-sidebar=on --with-feature:specific-keywords=on --with-feature:startpage-opening-animation=off --with-feature:startpage-sync-banner-ref=on --with-feature:startup-campaigns=on --with-feature:tiktok-panel=off --with-feature:translator=on --with-feature:vpn-pro-v4-support=on --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=26069 --time-ticks-at-unix-epoch=-1784338207064044 --launch-time-ticks=867374725897 --shared-files --metrics-shmem-handle=1752395122,r,11543427188279336330,9415096361381793990,2097152 --field-trial-handle=1718379636,r,4259352861691430868,12532122624158241401,262144 --enable-features=AutoPictureInPictureForVideoPlayback,AutoPictureInPictureVideoHeuristics,CertificateTransparencyAskBeforeEnabling,MultiThreadedUiCompositor,NativeNotifications,SystemNotifications --disable-features=SkiaGraphite,SyncWorkspacesInSessions --variations-seed-version --pseudonymization-salt-handle=1935764596,r,12837928360949867591,4324100031347266591,4 --trace-process-track-uuid=3190733414055833075 --seatbelt-client=69
root             37935   0.0  0.0 435341712   2864   ??  Ss   19Aug26   0:11.97 /usr/libexec/biometrickitd --launchd
namananand       33000   0.0  0.4 1949623296  32208   ??  S    18Aug26   8:06.62 /Applications/Opera.app/Contents/Frameworks/Opera Framework.framework/Versions/133.0.5932.60/Helpers/Opera Helper (Renderer).app/Contents/MacOS/Opera Helper (Renderer) --type=renderer --with-feature:ai-tab-management=on --with-feature:audio-analysis=on --with-feature:bluesky-in-sidebar=on --with-feature:cashback-assistant=off --with-feature:certificate-transparency-enforcement=on --with-feature:cms-tracking-rules=on --with-feature:discord-in-sidebar=on --with-feature:domain-suggestions-confidence-scoring=off --with-feature:domain-suggestions-vertical-suggestions=on --with-feature:early-bird=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:improved-adblocker=off --with-feature:in-house-autocomplete-send=on --with-feature:new-auto-pip-for-documents=on --with-feature:new-auto-pip-for-video=on --with-feature:opera-one-unskippable-introduction=on --with-feature:opera-startpage-special-2=off --with-feature:run-at-startup-default=on --with-feature:sd-suggestions-external=on --with-feature:session-restore-add-allegro-attributions=on --with-feature:sitecheck-age=on --with-feature:slack-in-sidebar=on --with-feature:specific-keywords=on --with-feature:startpage-opening-animation=off --with-feature:startpage-sync-banner-ref=on --with-feature:startup-campaigns=on --with-feature:tiktok-panel=off --with-feature:translator=on --with-feature:vpn-pro-v4-support=on --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=24887 --time-ticks-at-unix-epoch=-1784338207064044 --launch-time-ticks=850695149698 --shared-files --metrics-shmem-handle=1752395122,r,9245805031563007940,2819719444089274373,2097152 --field-trial-handle=1718379636,r,4259352861691430868,12532122624158241401,262144 --enable-features=AutoPictureInPictureForVideoPlayback,AutoPictureInPictureVideoHeuristics,CertificateTransparencyAskBeforeEnabling,MultiThreadedUiCompositor,NativeNotifications,SystemNotifications --disable-features=SkiaGraphite,SyncWorkspacesInSessions --variations-seed-version --pseudonymization-salt-handle=1935764596,r,12837928360949867591,4324100031347266591,4 --trace-process-track-uuid=3190732306472367557 --seatbelt-client=213
namananand       25424   0.0  0.0 435526864   2192   ??  S    16Aug26   0:06.98 /System/Library/PrivateFrameworks/MobileDevice.framework/Resources/MobileDeviceUpdater.app/Contents/MacOS/MobileDeviceUpdater
namananand       19047   0.0  0.1 435386192   9392   ??  S    16Aug26   2:51.97 /System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPLibraryAgent --launchd
namananand       83926   0.0  0.0 435318368    384   ??  S<   13Aug26   0:00.08 /Applications/Antigravity IDE.app/Contents/Frameworks/Squirrel.framework/Resources/ShipIt com.google.antigravity-ide.ShipIt /Users/namananand/Library/Caches/com.google.antigravity-ide.ShipIt/ShipItState.plist
root             79133   0.0  0.0 435353872   2544   ??  Ss   12Aug26   2:30.23 /System/Library/PrivateFrameworks/TCC.framework/Support/tccd system
namananand       63059   0.0  0.1 435347824   7584   ??  S    10Aug26   2:28.00 /System/Library/CoreServices/audioaccessoryd
_installcoordinationd 52342   0.0  0.0 435340480   1488   ??  Ss    9Aug26   0:22.22 /System/Library/PrivateFrameworks/InstallCoordination.framework/Support/installcoordinationd
namananand       48215   0.0  0.1 1951459824   4880   ??  S     8Aug26   0:57.04 /Applications/Opera.app/Contents/Frameworks/Opera Framework.framework/Versions/133.0.5932.60/Helpers/Opera Helper (Renderer).app/Contents/MacOS/Opera Helper (Renderer) --type=renderer --with-feature:ai-tab-management=on --with-feature:audio-analysis=on --with-feature:bluesky-in-sidebar=on --with-feature:cashback-assistant=off --with-feature:certificate-transparency-enforcement=on --with-feature:cms-tracking-rules=on --with-feature:discord-in-sidebar=on --with-feature:domain-suggestions-confidence-scoring=off --with-feature:domain-suggestions-vertical-suggestions=on --with-feature:early-bird=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:improved-adblocker=off --with-feature:in-house-autocomplete-send=on --with-feature:new-auto-pip-for-documents=on --with-feature:new-auto-pip-for-video=on --with-feature:opera-one-unskippable-introduction=on --with-feature:opera-startpage-special-2=off --with-feature:run-at-startup-default=on --with-feature:sd-suggestions-external=on --with-feature:session-restore-add-allegro-attributions=on --with-feature:sitecheck-age=on --with-feature:slack-in-sidebar=on --with-feature:specific-keywords=on --with-feature:startpage-opening-animation=off --with-feature:startpage-sync-banner-ref=on --with-feature:startup-campaigns=on --with-feature:tiktok-panel=off --with-feature:translator=on --with-feature:vpn-pro-v4-support=on --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=14130 --time-ticks-at-unix-epoch=-1784338207064044 --launch-time-ticks=672555573695 --shared-files --metrics-shmem-handle=1752395122,r,12629020339475860047,13412139709429016820,2097152 --field-trial-handle=1718379636,r,4259352861691430868,12532122624158241401,262144 --enable-features=AutoPictureInPictureForVideoPlayback,AutoPictureInPictureVideoHeuristics,CertificateTransparencyAskBeforeEnabling,MultiThreadedUiCompositor,NativeNotifications,SystemNotifications --disable-features=SkiaGraphite,SyncWorkspacesInSessions --variations-seed-version --pseudonymization-salt-handle=1935764596,r,12837928360949867591,4324100031347266591,4 --trace-process-track-uuid=3190722226713197864 --seatbelt-client=147
namananand       47048   0.0  0.1 1951388960  11136   ??  S     8Aug26   1:58.24 /Applications/Opera.app/Contents/Frameworks/Opera Framework.framework/Versions/133.0.5932.60/Helpers/Opera Helper (Renderer).app/Contents/MacOS/Opera Helper (Renderer) --type=renderer --with-feature:ai-tab-management=on --with-feature:audio-analysis=on --with-feature:bluesky-in-sidebar=on --with-feature:cashback-assistant=off --with-feature:certificate-transparency-enforcement=on --with-feature:cms-tracking-rules=on --with-feature:discord-in-sidebar=on --with-feature:domain-suggestions-confidence-scoring=off --with-feature:domain-suggestions-vertical-suggestions=on --with-feature:early-bird=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:improved-adblocker=off --with-feature:in-house-autocomplete-send=on --with-feature:new-auto-pip-for-documents=on --with-feature:new-auto-pip-for-video=on --with-feature:opera-one-unskippable-introduction=on --with-feature:opera-startpage-special-2=off --with-feature:run-at-startup-default=on --with-feature:sd-suggestions-external=on --with-feature:session-restore-add-allegro-attributions=on --with-feature:sitecheck-age=on --with-feature:slack-in-sidebar=on --with-feature:specific-keywords=on --with-feature:startpage-opening-animation=off --with-feature:startpage-sync-banner-ref=on --with-feature:startup-campaigns=on --with-feature:tiktok-panel=off --with-feature:translator=on --with-feature:vpn-pro-v4-support=on --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=13895 --time-ticks-at-unix-epoch=-1784338207064044 --launch-time-ticks=670305327666 --shared-files --metrics-shmem-handle=1752395122,r,2883086950953419473,6306992723936331805,2097152 --field-trial-handle=1718379636,r,4259352861691430868,12532122624158241401,262144 --enable-features=AutoPictureInPictureForVideoPlayback,AutoPictureInPictureVideoHeuristics,CertificateTransparencyAskBeforeEnabling,MultiThreadedUiCompositor,NativeNotifications,SystemNotifications --disable-features=SkiaGraphite,SyncWorkspacesInSessions --variations-seed-version --pseudonymization-salt-handle=1935764596,r,12837928360949867591,4324100031347266591,4 --trace-process-track-uuid=3190722006508363349 --seatbelt-client=169
namananand       47043   0.0  0.1 1949388848  10944   ??  S     8Aug26   1:26.91 /Applications/Opera.app/Contents/Frameworks/Opera Framework.framework/Versions/133.0.5932.60/Helpers/Opera Helper (Renderer).app/Contents/MacOS/Opera Helper (Renderer) --type=renderer --with-feature:ai-tab-management=on --with-feature:audio-analysis=on --with-feature:bluesky-in-sidebar=on --with-feature:cashback-assistant=off --with-feature:certificate-transparency-enforcement=on --with-feature:cms-tracking-rules=on --with-feature:discord-in-sidebar=on --with-feature:domain-suggestions-confidence-scoring=off --with-feature:domain-suggestions-vertical-suggestions=on --with-feature:early-bird=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:improved-adblocker=off --with-feature:in-house-autocomplete-send=on --with-feature:new-auto-pip-for-documents=on --with-feature:new-auto-pip-for-video=on --with-feature:opera-one-unskippable-introduction=on --with-feature:opera-startpage-special-2=off --with-feature:run-at-startup-default=on --with-feature:sd-suggestions-external=on --with-feature:session-restore-add-allegro-attributions=on --with-feature:sitecheck-age=on --with-feature:slack-in-sidebar=on --with-feature:specific-keywords=on --with-feature:startpage-opening-animation=off --with-feature:startpage-sync-banner-ref=on --with-feature:startup-campaigns=on --with-feature:tiktok-panel=off --with-feature:translator=on --with-feature:vpn-pro-v4-support=on --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=13894 --time-ticks-at-unix-epoch=-1784338207064044 --launch-time-ticks=670293147131 --shared-files --metrics-shmem-handle=1752395122,r,10946942503843690664,1406245449536378405,2097152 --field-trial-handle=1718379636,r,4259352861691430868,12532122624158241401,262144 --enable-features=AutoPictureInPictureForVideoPlayback,AutoPictureInPictureVideoHeuristics,CertificateTransparencyAskBeforeEnabling,MultiThreadedUiCompositor,NativeNotifications,SystemNotifications --disable-features=SkiaGraphite,SyncWorkspacesInSessions --variations-seed-version --pseudonymization-salt-handle=1935764596,r,12837928360949867591,4324100031347266591,4 --trace-process-track-uuid=3190722005571321500 --seatbelt-client=169
namananand       31557   0.0  0.1 1949604080   4608   ??  S     7Aug26   3:03.12 /Applications/Opera.app/Contents/Frameworks/Opera Framework.framework/Versions/133.0.5932.60/Helpers/Opera Helper (Renderer).app/Contents/MacOS/Opera Helper (Renderer) --type=renderer --with-feature:ai-tab-management=on --with-feature:audio-analysis=on --with-feature:bluesky-in-sidebar=on --with-feature:cashback-assistant=off --with-feature:certificate-transparency-enforcement=on --with-feature:cms-tracking-rules=on --with-feature:discord-in-sidebar=on --with-feature:domain-suggestions-confidence-scoring=off --with-feature:domain-suggestions-vertical-suggestions=on --with-feature:early-bird=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:improved-adblocker=off --with-feature:in-house-autocomplete-send=on --with-feature:new-auto-pip-for-documents=on --with-feature:new-auto-pip-for-video=on --with-feature:opera-one-unskippable-introduction=on --with-feature:opera-startpage-special-2=off --with-feature:run-at-startup-default=on --with-feature:sd-suggestions-external=on --with-feature:session-restore-add-allegro-attributions=on --with-feature:sitecheck-age=on --with-feature:slack-in-sidebar=on --with-feature:specific-keywords=on --with-feature:startpage-opening-animation=off --with-feature:startpage-sync-banner-ref=on --with-feature:startup-campaigns=on --with-feature:tiktok-panel=off --with-feature:translator=on --with-feature:vpn-pro-v4-support=on --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=12068 --time-ticks-at-unix-epoch=-1784338207064044 --launch-time-ticks=638958841044 --shared-files --metrics-shmem-handle=1752395122,r,11457674518664523728,11372590147276046915,2097152 --field-trial-handle=1718379636,r,4259352861691430868,12532122624158241401,262144 --enable-features=AutoPictureInPictureForVideoPlayback,AutoPictureInPictureVideoHeuristics,CertificateTransparencyAskBeforeEnabling,MultiThreadedUiCompositor,NativeNotifications,SystemNotifications --disable-features=SkiaGraphite,SyncWorkspacesInSessions --variations-seed-version --pseudonymization-salt-handle=1935764596,r,12837928360949867591,4324100031347266591,4 --trace-process-track-uuid=3190720294532905226 --seatbelt-client=175
namananand       31397   0.0  0.1 1949373984   4736   ??  S     7Aug26   0:55.72 /Applications/Opera.app/Contents/Frameworks/Opera Framework.framework/Versions/133.0.5932.60/Helpers/Opera Helper (Renderer).app/Contents/MacOS/Opera Helper (Renderer) --type=renderer --with-feature:ai-tab-management=on --with-feature:audio-analysis=on --with-feature:bluesky-in-sidebar=on --with-feature:cashback-assistant=off --with-feature:certificate-transparency-enforcement=on --with-feature:cms-tracking-rules=on --with-feature:discord-in-sidebar=on --with-feature:domain-suggestions-confidence-scoring=off --with-feature:domain-suggestions-vertical-suggestions=on --with-feature:early-bird=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:improved-adblocker=off --with-feature:in-house-autocomplete-send=on --with-feature:new-auto-pip-for-documents=on --with-feature:new-auto-pip-for-video=on --with-feature:opera-one-unskippable-introduction=on --with-feature:opera-startpage-special-2=off --with-feature:run-at-startup-default=on --with-feature:sd-suggestions-external=on --with-feature:session-restore-add-allegro-attributions=on --with-feature:sitecheck-age=on --with-feature:slack-in-sidebar=on --with-feature:specific-keywords=on --with-feature:startpage-opening-animation=off --with-feature:startpage-sync-banner-ref=on --with-feature:startup-campaigns=on --with-feature:tiktok-panel=off --with-feature:translator=on --with-feature:vpn-pro-v4-support=on --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=12049 --time-ticks-at-unix-epoch=-1784338207064044 --launch-time-ticks=638663096492 --shared-files --metrics-shmem-handle=1752395122,r,10172170357590535433,16921915138577597599,2097152 --field-trial-handle=1718379636,r,4259352861691430868,12532122624158241401,262144 --enable-features=AutoPictureInPictureForVideoPlayback,AutoPictureInPictureVideoHeuristics,CertificateTransparencyAskBeforeEnabling,MultiThreadedUiCompositor,NativeNotifications,SystemNotifications --disable-features=SkiaGraphite,SyncWorkspacesInSessions --variations-seed-version --pseudonymization-salt-handle=1935764596,r,12837928360949867591,4324100031347266591,4 --trace-process-track-uuid=3190720276729110095 --seatbelt-client=174
namananand       31394   0.0  0.1 1949390448   4656   ??  S     7Aug26   1:07.45 /Applications/Opera.app/Contents/Frameworks/Opera Framework.framework/Versions/133.0.5932.60/Helpers/Opera Helper (Renderer).app/Contents/MacOS/Opera Helper (Renderer) --type=renderer --extension-process --with-feature:ai-tab-management=on --with-feature:audio-analysis=on --with-feature:bluesky-in-sidebar=on --with-feature:cashback-assistant=off --with-feature:certificate-transparency-enforcement=on --with-feature:cms-tracking-rules=on --with-feature:discord-in-sidebar=on --with-feature:domain-suggestions-confidence-scoring=off --with-feature:domain-suggestions-vertical-suggestions=on --with-feature:early-bird=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:improved-adblocker=off --with-feature:in-house-autocomplete-send=on --with-feature:new-auto-pip-for-documents=on --with-feature:new-auto-pip-for-video=on --with-feature:opera-one-unskippable-introduction=on --with-feature:opera-startpage-special-2=off --with-feature:run-at-startup-default=on --with-feature:sd-suggestions-external=on --with-feature:session-restore-add-allegro-attributions=on --with-feature:sitecheck-age=on --with-feature:slack-in-sidebar=on --with-feature:specific-keywords=on --with-feature:startpage-opening-animation=off --with-feature:startpage-sync-banner-ref=on --with-feature:startup-campaigns=on --with-feature:tiktok-panel=off --with-feature:translator=on --with-feature:vpn-pro-v4-support=on --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=12048 --time-ticks-at-unix-epoch=-1784338207064044 --launch-time-ticks=638662795409 --shared-files --metrics-shmem-handle=1752395122,r,15489752799285925405,8018314236848782698,2097152 --field-trial-handle=1718379636,r,4259352861691430868,12532122624158241401,262144 --enable-features=AutoPictureInPictureForVideoPlayback,AutoPictureInPictureVideoHeuristics,CertificateTransparencyAskBeforeEnabling,MultiThreadedUiCompositor,NativeNotifications,SystemNotifications --disable-features=SkiaGraphite,SyncWorkspacesInSessions --variations-seed-version --pseudonymization-salt-handle=1935764596,r,12837928360949867591,4324100031347266591,4 --trace-process-track-uuid=3190720275792068246 --seatbelt-client=174
namananand       31393   0.0  0.2 1951465776  18336   ??  S     7Aug26   2:13.35 /Applications/Opera.app/Contents/Frameworks/Opera Framework.framework/Versions/133.0.5932.60/Helpers/Opera Helper (Renderer).app/Contents/MacOS/Opera Helper (Renderer) --type=renderer --with-feature:ai-tab-management=on --with-feature:audio-analysis=on --with-feature:bluesky-in-sidebar=on --with-feature:cashback-assistant=off --with-feature:certificate-transparency-enforcement=on --with-feature:cms-tracking-rules=on --with-feature:discord-in-sidebar=on --with-feature:domain-suggestions-confidence-scoring=off --with-feature:domain-suggestions-vertical-suggestions=on --with-feature:early-bird=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:improved-adblocker=off --with-feature:in-house-autocomplete-send=on --with-feature:new-auto-pip-for-documents=on --with-feature:new-auto-pip-for-video=on --with-feature:opera-one-unskippable-introduction=on --with-feature:opera-startpage-special-2=off --with-feature:run-at-startup-default=on --with-feature:sd-suggestions-external=on --with-feature:session-restore-add-allegro-attributions=on --with-feature:sitecheck-age=on --with-feature:slack-in-sidebar=on --with-feature:specific-keywords=on --with-feature:startpage-opening-animation=off --with-feature:startpage-sync-banner-ref=on --with-feature:startup-campaigns=on --with-feature:tiktok-panel=off --with-feature:translator=on --with-feature:vpn-pro-v4-support=on --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=12046 --time-ticks-at-unix-epoch=-1784338207064044 --launch-time-ticks=638662713825 --shared-files --metrics-shmem-handle=1752395122,r,5172922623414682684,2861507597161292098,2097152 --field-trial-handle=1718379636,r,4259352861691430868,12532122624158241401,262144 --enable-features=AutoPictureInPictureForVideoPlayback,AutoPictureInPictureVideoHeuristics,CertificateTransparencyAskBeforeEnabling,MultiThreadedUiCompositor,NativeNotifications,SystemNotifications --disable-features=SkiaGraphite,SyncWorkspacesInSessions --variations-seed-version --pseudonymization-salt-handle=1935764596,r,12837928360949867591,4324100031347266591,4 --trace-process-track-uuid=3190720273917984548 --seatbelt-client=174
namananand       31392   0.0  0.1 1949389664   4608   ??  S     7Aug26   1:19.22 /Applications/Opera.app/Contents/Frameworks/Opera Framework.framework/Versions/133.0.5932.60/Helpers/Opera Helper (Renderer).app/Contents/MacOS/Opera Helper (Renderer) --type=renderer --with-feature:ai-tab-management=on --with-feature:audio-analysis=on --with-feature:bluesky-in-sidebar=on --with-feature:cashback-assistant=off --with-feature:certificate-transparency-enforcement=on --with-feature:cms-tracking-rules=on --with-feature:discord-in-sidebar=on --with-feature:domain-suggestions-confidence-scoring=off --with-feature:domain-suggestions-vertical-suggestions=on --with-feature:early-bird=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:improved-adblocker=off --with-feature:in-house-autocomplete-send=on --with-feature:new-auto-pip-for-documents=on --with-feature:new-auto-pip-for-video=on --with-feature:opera-one-unskippable-introduction=on --with-feature:opera-startpage-special-2=off --with-feature:run-at-startup-default=on --with-feature:sd-suggestions-external=on --with-feature:session-restore-add-allegro-attributions=on --with-feature:sitecheck-age=on --with-feature:slack-in-sidebar=on --with-feature:specific-keywords=on --with-feature:startpage-opening-animation=off --with-feature:startpage-sync-banner-ref=on --with-feature:startup-campaigns=on --with-feature:tiktok-panel=off --with-feature:translator=on --with-feature:vpn-pro-v4-support=on --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=12044 --time-ticks-at-unix-epoch=-1784338207064044 --launch-time-ticks=638662684713 --shared-files --metrics-shmem-handle=1752395122,r,17197071709705759423,10358515012882891976,2097152 --field-trial-handle=1718379636,r,4259352861691430868,12532122624158241401,262144 --enable-features=AutoPictureInPictureForVideoPlayback,AutoPictureInPictureVideoHeuristics,CertificateTransparencyAskBeforeEnabling,MultiThreadedUiCompositor,NativeNotifications,SystemNotifications --disable-features=SkiaGraphite,SyncWorkspacesInSessions --variations-seed-version --pseudonymization-salt-handle=1935764596,r,12837928360949867591,4324100031347266591,4 --trace-process-track-uuid=3190720272043900850 --seatbelt-client=174
root             29822   0.0  0.0 435340496    192   ??  Ss    7Aug26   0:00.08 /private/var/db/com.apple.xpc.roleaccountd.staging/exec/16777232.120265822.xpc/Contents/MacOS/com.apple.dt.instruments.dtsecurity
namananand       29817   0.0  0.0 435435376    304   ??  S     7Aug26   0:00.77 /Applications/Xcode.app/Contents/SharedFrameworks/DVTInstrumentsFoundation.framework/Resources/DTServiceHub
namananand       29814   0.0  0.0 435376432    272   ??  S     7Aug26   0:00.30 /Library/Developer/PrivateFrameworks/CoreDevice.framework/Versions/A/XPCServices/CoreDeviceService.xpc/Contents/MacOS/CoreDeviceService
namananand       16902   0.0  0.1 435543120   4416   ??  S     5Aug26   0:18.44 /System/Library/Frameworks/PaperKit.framework/Contents/LinkedNotesUIService.app/Contents/MacOS/LinkedNotesUIService
namananand        9161   0.0  0.1 435400832   5536   ??  Ss    4Aug26   1:09.21 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
namananand        9158   0.0  0.2 1892231504  19888   ??  S     4Aug26   2:22.45 /Applications/Antigravity IDE.app/Contents/Frameworks/Antigravity IDE Helper.app/Contents/MacOS/Antigravity IDE Helper --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-GB --service-sandbox-type=none --user-data-dir=/Users/namananand/Library/Application Support/Antigravity IDE --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files --field-trial-handle=1718379636,r,11128916437436629230,10424437099738163828,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708993808206286
namananand        9155   0.0  0.1 469222336   8240   ??  S     4Aug26   1:13.50 /Applications/Antigravity IDE.app/Contents/Frameworks/Antigravity IDE Helper (Plugin).app/Contents/MacOS/Antigravity IDE Helper (Plugin) --type=utility --utility-sub-type=video_capture.mojom.VideoCaptureService --lang=en-GB --service-sandbox-type=none --message-loop-type-ui --user-data-dir=/Users/namananand/Library/Application Support/Antigravity IDE --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files --field-trial-handle=1718379636,r,11128916437436629230,10424437099738163828,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708991934122588
namananand        9154   0.0  0.1 469217696   7520   ??  S     4Aug26   1:05.91 /Applications/Antigravity IDE.app/Contents/Frameworks/Antigravity IDE Helper.app/Contents/MacOS/Antigravity IDE Helper --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-GB --service-sandbox-type=audio --message-loop-type-ui --user-data-dir=/Users/namananand/Library/Application Support/Antigravity IDE --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files --field-trial-handle=1718379636,r,11128916437436629230,10424437099738163828,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708990997080739 --seatbelt-client=84
namananand        9147   0.0  0.5 437801552  43968   ??  S     4Aug26  20:54.11 /Applications/Antigravity IDE.app/Contents/Resources/app/extensions/antigravity/bin/language_server_macos_arm --csrf_token b38f2224-71fc-4ad5-b5dc-087a0099c078 --extension_server_port 64971 --extension_server_csrf_token d3271bd0-436e-45b6-9207-82ba270f510e --app_data_dir antigravity-ide --subclient_type ide --cloud_code_endpoint https://cloudcode-pa.googleapis.com
